population,gdp,coal_consumption,oil_consumption,gas_consumption,fossil_fuel_consumption,solar_consumption,wind_consumption,hydro_consumption,renewables_consumption,electricity_generation,hydro_share_energy
,,,,,,,,,,368.65,
,,,,,,,,,,397.19,
,,,,,,,,,,422.82,
,,,,,,,,,,447.15,
,,,,,,,,,,484.94,
,,,,,,,,,,510.68,
,,,,,,,,,,534.67,
,,,,,,,,,,564.01,
,,,,,,,,,,590.18,
,,,,,,,,,,611.17,
,,,,,,,,,,672.26,
,,,,,,,,,,707.33,
,,,,,,,,,,761.3,
,,,,,,,,,,805.44,
,,,,,,,,,,849.73,
,,,,,,,,,,888.28,
,,,,,,,,,,959.65,
,,,,,,,,,,1005.47,
,,,,,,,,,,1064.06,
,,,,,,,,,,1117.11,
,,,,,,,,,,1104.82,
,,,,,,,,,,1154.08,
,,,,,,,,,,1225.2,
3182027.0,15214264320.0,,,,,,,,,4.69,
3153615.0,16563844096.0,,,,,,,,,3.65,
3123554.0,17408065536.0,,,,,,,,,3.64,
3092993.0,18465497088.0,,,,,,,,,5.22,
3062629.0,19587880960.0,,,,,,,,,5.54,
3032636.0,20781076480.0,,,,,,,,,5.39,
3003391.0,22124285952.0,,,,,,,,,5.04,
2976089.0,23574646784.0,,,,,,,,,2.83,
2951690.0,25476937728.0,,,,,,,,,3.83,
2930553.0,26471389184.0,,,,,,,,,5.2,
2913402.0,27598268416.0,,,,,,,,,7.49,
2900660.0,28452651008.0,,,,,,,,,4.15,
2892191.0,28855377920.0,,,,,,,,,4.68,
2887019.0,29142642688.0,,,,,,,,,6.89,
2884100.0,29675640832.0,,,,,,,,,4.68,
2882482.0,30444531712.0,,,,,,,,,5.84,
2881064.0,31481821184.0,,,,,,,,,7.7,
2879361.0,32678760448.0,,,,,,,,,4.48,
2877019.0,34009112576.0,,,,,,,,,8.47,
2873883.0,,,,,,,,,,5.17,
2866850.0,,,,,,,,,,5.31,
2854710.0,,,,,,,,,,8.96,
4721802.0,,,,,,,,,,,
4787149.0,,,,,,,,,,,
4859600.0,,,,,,,,,,,
4939332.0,,,,,,,,,,,
5020372.0,,,,,,,,,,,
5102742.0,,,,,,,,,,,
5186463.0,,,,,,,,,,,
5271557.0,,,,,,,,,,,
5358048.0,,,,,,,,,,,
5433528.0,,,,,,,,,,,
5497750.0,,,,,,,,,,,
5550464.0,,,,,,,,,,,
5591415.0,,,,,,,,,,,
5620343.0,10191437824.0,,,,,,,,,,
5649420.0,,,,,,,,,,,
5678648.0,,,,,,,,,,,
5708027.0,,,,,,,,,,,
5737558.0,,,,,,,,,,,
5766569.0,,,,,,,,,,,
5802743.0,,,,,,,,,,,
5846192.0,,,,,,,,,,,
5897033.0,,,,,,,,,,,
5955381.0,,,,,,,,,,,
6021355.0,,,,,,,,,,,
6088060.0,,,,,,,,,,,
6155505.0,,,,,,,,,,,
6223696.0,,,,,,,,,,,
6292643.0,,,,,,,,,,,
6362353.0,,,,,,,,,,,
6441431.0,,,,,,,,,,,
6530132.0,,,,,,,,,,,
6628718.0,,,,,,,,,,,
6737455.0,,,,,,,,,,,
6856617.0,,,,,,,,,,,
6977885.0,,,,,,,,,,,
7101299.0,,,,,,,,,,,
7226895.0,,,,,,,,,,,
7354713.0,,,,,,,,,,,
7484792.0,,,,,,,,,,,
7613042.0,,,,,,,,,,,
7739370.0,,,,,,,,,,,
7863680.0,,,,,,,,,,,
7985870.0,,,,,,,,,,,
8105839.0,,,,,,,,,,,
8227611.0,,,,,,,,,,,
8351211.0,,,,,,,,,,,
8476669.0,,,,,,,,,,,
8604011.0,,,,,,,,,,,
8733267.0,,,,,,,,,,,
8871792.0,,,,,,,,,,,
9019866.0,19350554624.0,,,,,,,,,,
9271741.0,19480383488.0,,,,,,,,,,
9521703.0,20349999104.0,,,,,,,,,,
9771686.0,20798191616.0,,,,,,,,,,
10011548.0,22019014656.0,,,,,,,,,,
10242297.0,22665783296.0,,,,,,,,,,
10473167.0,24891404288.0,,,,,,,,,,
10703259.0,27721039872.0,,,,,,,,,,
10933788.0,28728694784.0,,,,,,,,,,
11164451.0,33993146368.0,,,,,,,,,,
11394309.0,36306128896.0,,,,,,,,,,
11598615.0,31896877056.0,,,,,,,,,,
11778265.0,25126164480.0,,,,,,,,,,
11969449.0,31766970368.0,,,,,,,,,,
12179097.0,33433417728.0,,,,,,,,,,
12381262.0,35661975552.0,0.814,15.405,7.431,23.65,,,1.183,1.183,,4.763
12613398.0,33932634112.0,0.791,20.273,7.719,28.783,,,1.05,1.05,,3.519
12897121.0,37094768640.0,0.605,18.942,7.488,27.035,,,1.212,1.212,,4.292
13190979.0,41423888384.0,0.64,20.167,7.873,28.68,,,1.665,1.665,,5.486
13491022.0,45387460608.0,0.814,21.306,10.352,32.472,,,1.067,1.067,,3.183
13795915.0,49945669632.0,0.965,24.348,9.731,35.044,,,1.715,1.715,,4.666
14110269.0,45701218304.0,0.267,27.44,11.049,38.757,,,0.976,0.976,,2.456
14439750.0,55293906944.0,0.233,30.121,12.83,43.184,,,1.464,1.464,,3.278
14786473.0,57097850880.0,0.267,32.9,17.859,51.027,,,2.224,2.224,,4.176
15153601.0,60577882112.0,0.221,36.544,20.674,57.439,,,1.47,1.47,,2.495
15724698.0,64883814400.0,0.279,40.631,28.49,69.4,,,0.97,0.97,,1.378
16500516.0,69150105600.0,0.547,46.718,33.688,80.952,,,1.15,1.15,,1.401
17134196.0,75438030848.0,0.709,52.806,35.901,89.417,,,0.795,0.795,,0.882
17632646.0,85103919104.0,0.361,54.608,57.654,112.622,,,0.739,0.739,,0.652
18166982.0,92753895424.0,0.837,65.319,81.524,147.68,,,0.86,0.86,,0.579
18739378.0,94481653760.0,0.744,66.202,109.436,176.383,,,0.76,0.76,,0.429
19351356.0,96860520448.0,0.523,71.323,142.257,214.104,,,1.082,1.082,,0.503
20000098.0,103073660928.0,9.711,75.573,161.411,246.696,,,1.416,1.416,,0.571
20682110.0,108430385152.0,8.664,84.892,176.715,270.272,,,0.695,0.695,,0.256
21393532.0,114406670336.0,9.606,94.002,155.251,258.86,,,1.337,1.337,,0.514
22132910.0,120364212224.0,10.025,96.554,153.807,260.386,,,1.91,1.91,12.274,0.728
22882560.0,119145037824.0,10.293,98.021,168.437,276.751,,,0.739,0.739,12.981,0.266
23586098.0,118321217536.0,12.305,99.101,172.288,283.693,,,1.476,1.476,12.722,0.517
24243024.0,115821715456.0,11.572,99.173,194.136,304.881,,,0.541,0.541,13.966,0.177
24889516.0,119762436096.0,9.781,103.937,182.683,296.4,,,0.668,0.668,15.324,0.225
25518074.0,117843181568.0,7.664,111.812,195.099,314.575,0.0,0.0,0.399,0.399,16.104,0.127
26133906.0,121105154048.0,7.908,110.628,192.692,311.229,0.0,0.0,0.866,0.866,17.345,0.278
26748302.0,127982673920.0,9.397,111.293,198.949,319.638,0.0,0.0,0.588,0.588,18.286,0.184
27354326.0,130275762176.0,7.653,110.755,178.544,296.951,0.0,0.0,1.044,1.044,19.414,0.35
27937006.0,134279872512.0,7.211,106.051,188.169,301.43,0.0,0.0,0.491,0.491,19.883,0.163
28478024.0,145054695424.0,7.211,103.142,202.221,312.574,0.0,0.0,0.571,0.571,19.715,0.182
28984640.0,156579102720.0,3.396,98.422,207.707,309.526,0.0,0.0,0.399,0.399,20.654,0.129
29476030.0,164644454400.0,5.955,97.643,194.04,297.638,0.0,0.0,0.222,0.222,21.497,0.074
29924664.0,179962871808.0,6.373,100.659,200.681,307.713,0.0,0.0,0.636,0.636,23.262,0.206
30346086.0,193179811840.0,6.827,98.898,205.109,310.834,0.0,0.0,0.6,0.6,24.757,0.193
30774624.0,208554147840.0,5.641,103.132,191.013,299.786,0.0,0.0,0.16,0.16,23.89,0.053
31200984.0,223420301312.0,6.513,106.775,197.322,310.61,0.0,0.0,0.203,0.203,25.03,0.065
31624700.0,245360885760.0,8.548,118.397,194.839,321.784,0.0,0.0,0.166,0.166,26.0,0.052
32055882.0,273568645120.0,7.048,123.174,205.932,336.154,0.0,0.0,0.769,0.769,27.8,0.228
32510184.0,296773615616.0,8.408,128.747,211.899,349.055,0.0,0.0,0.723,0.723,29.39,0.207
32956690.0,326854475776.0,6.908,134.213,223.56,364.681,0.0,0.0,1.59,1.59,31.91,0.434
33435082.0,345705349120.0,10.258,139.846,228.497,378.601,0.0,0.0,0.619,0.619,33.12,0.163
33983836.0,371665207296.0,8.804,156.39,233.807,399.001,0.0,0.0,0.639,0.639,34.97,0.16
34569592.0,395658559488.0,8.804,169.916,244.042,422.762,0.0,0.0,0.795,0.795,37.83,0.188
35196040.0,418247671808.0,5.652,180.134,262.118,447.904,0.0,0.0,0.955,0.955,36.21,0.213
35856348.0,450705883136.0,3.605,181.612,253.272,438.489,0.025,0.0,0.48,0.505,42.99,0.109
36543548.0,482034778112.0,3.198,192.228,267.97,463.396,0.05,0.0,1.043,1.093,48.17,0.224
37260568.0,497923358720.0,3.396,204.395,298.741,506.532,0.073,0.0,1.067,1.14,53.98,0.21
38000628.0,511887736832.0,1.838,213.576,321.215,536.629,0.078,0.0,0.27,0.348,56.32,0.05
38760168.0,531308085248.0,2.082,221.925,360.918,584.925,0.163,0.003,0.523,0.688,60.4,0.089
39543148.0,551519125504.0,1.547,236.148,379.225,616.92,0.156,0.051,0.39,0.598,64.68,0.063
40339328.0,574696128512.0,0.57,229.564,385.962,616.096,0.656,0.051,0.193,0.9,66.77,0.031
41136548.0,582167232512.0,2.117,225.512,394.625,622.254,1.341,0.051,0.149,1.541,71.5,0.024
41927008.0,590317551616.0,5.815,227.786,434.087,667.688,1.595,0.026,0.31,1.931,72.1,0.046
42705372.0,,4.803,236.951,450.546,692.301,1.621,0.026,0.401,2.048,76.69,0.058
43451668.0,,1.524,211.925,433.5,646.949,1.799,0.02,0.13,1.949,72.73,0.02
44177964.0,,3.105,221.159,477.015,701.279,1.737,0.027,0.024,1.789,77.53,0.003
44903228.0,,1.497,238.618,442.75,682.865,1.777,0.027,0.2,2.005,91.643,0.029
32908.0,,,,,,,,,,,
34080.0,,,,,,,,,,,
35388.0,,,,,,,,,,,
36755.0,,,,,,,,,,,
38193.0,,,,,,,,,,,
39688.0,,,,,,,,,,,
41240.0,,,,,,,,,,,
42859.0,,,,,,,,,,,
44564.0,,,,,,,,,,,
46310.0,,,,,,,,,,,
47841.0,,,,,,,,,,,
49016.0,,,,,,,,,,,
50096.0,,,,,,,,,,,
51195.0,,,,,,,,,,,
52311.0,,,,,,,,,,,
53421.0,,,,,,,,,,,
54523.0,,,,,,,,,,,
55595.0,,,,,,,,,,,
56626.0,,,,,,,,,,,
57617.0,,,,,,,,,,,
58251.0,,,,,,,,,,0.16,
58342.0,,,,,,,,,,0.16,
58200.0,,,,,,,,,,0.17,
57962.0,,,,,,,,,,0.18,
57653.0,,,,,,,,,,0.18,
57277.0,,,,,,,,,,0.18,
56857.0,,,,,,,,,,0.18,
56402.0,,,,,,,,,,0.18,
55909.0,,,,,,,,,,0.19,
55386.0,,,,,,,,,,0.18,
54871.0,,,,,,,,,,0.16,
54334.0,,,,,,,,,,0.16,
53718.0,,,,,,,,,,0.16,
53017.0,,,,,,,,,,0.16,
52234.0,,,,,,,,,,0.16,
51391.0,,,,,,,,,,0.16,
50468.0,,,,,,,,,,0.17,
49486.0,,,,,,,,,,0.17,
48445.0,,,,,,,,,,0.16,
47341.0,,,,,,,,,,0.16,
46216.0,,,,,,,,,,0.15,
45056.0,,,,,,,,,,0.16,
3101503.0,,,,,,,,,,,
3083888.0,,,,,,,,,,,
3064493.0,,,,,,,,,,,
3043335.0,,,,,,,,,,,
3022320.0,,,,,,,,,,,
3001447.0,,,,,,,,,,,
2980714.0,,,,,,,,,,,
2960121.0,,,,,,,,,,,
2939666.0,,,,,,,,,,,
2921666.0,,,,,,,,,,,
2906100.0,,,,,,,,,,,
2892945.0,,,,,,,,,,,
2882183.0,,,,,,,,,,,
2873791.0,,,,,,,,,,,
2865420.0,,,,,,,,,,,
2857070.0,,,,,,,,,,,
2848742.0,,,,,,,,,,,
2840434.0,,,,,,,,,,,
2829072.0,,,,,,,,,,,
2828420.0,,,,,,,,,,,
2838595.0,,,,,,,,,,,
2859717.0,,,,,,,,,,,
2891905.0,,,,,,,,,,,
2935284.0,,,,,,,,,,,
2979313.0,,,,,,,,,,,
3024003.0,,,,,,,,,,,
3069363.0,,,,,,,,,,,
3115404.0,,,,,,,,,,,
3162135.0,,,,,,,,,,,
3208915.0,,,,,,,,,,,
3255737.0,,,,,,,,,,,
3302592.0,,,,,,,,,,,
3349470.0,,,,,,,,,,,
3396362.0,,,,,,,,,,,
3443911.0,,,,,,,,,,,
3492126.0,,,,,,,,,,,
3541016.0,,,,,,,,,,,
3590590.0,,,,,,,,,,,
3640858.0,,,,,,,,,,,
3694824.0,,,,,,,,,,,
3752594.0,,,,,,,,,,,
3814276.0,,,,,,,,,,,
3879980.0,,,,,,,,,,,
3949820.0,,,,,,,,,,,
4020916.0,,,,,,,,,,,
4093293.0,,,,,,,,,,,
4166972.0,,,,,,,,,,,
4241977.0,,,,,,,,,,,
4318333.0,,,,,,,,,,,
4397048.0,,,,,,,,,,,
4478186.0,6905243648.0,,,,,,,,,,
4569744.0,7156857856.0,,,,,,,,,,
4663968.0,7427326976.0,,,,,,,,,,
4758721.0,7707442688.0,,,,,,,,,,
4850457.0,7494946304.0,,,,,,,,,,
4938121.0,8094498304.0,,,,,,,,,,
5022111.0,7944564736.0,,,,,,,,,,
5104334.0,8703076352.0,,,,,,,,,,
5185843.0,9169780736.0,,,,,,,,,,
5269954.0,9207761920.0,,,,,,,,,,
5357201.0,9580296192.0,,,,,,,,,,
5441328.0,10574287872.0,,,,,,,,,,
5521405.0,10269759488.0,,,,,,,,,,
5599831.0,10823089152.0,,,,,,,,,,
5673208.0,12097687552.0,,,,,,,,,,
5736588.0,13062976512.0,,,,,,,,,,
5787056.0,13762507776.0,,,,,,,,,,
5827502.0,14446281728.0,,,,,,,,,,
5868201.0,14258772992.0,,,,,,,,,,
5928387.0,14746072064.0,,,,,,,,,,
6029702.0,15796654080.0,,,,,,,,,,
6177053.0,15843643392.0,,,,,,,,,,
6364736.0,16088033280.0,,,,,,,,,,
6578237.0,17187186688.0,,,,,,,,,,
6802495.0,16327890944.0,,,,,,,,,,
7032728.0,10064128000.0,,,,,,,,,,
7266788.0,9040012288.0,,,,,,,,,,
7511898.0,9245571072.0,,,,,,,,,,
7771595.0,9619385344.0,,,,,,,,,,
8043223.0,9853037568.0,,,,,,,,,,
8330053.0,10330398720.0,,,,,,,,,,
8631461.0,10119853056.0,,,,,,,,,,
8947154.0,9643454464.0,,,,,,,,,,
9276704.0,9325808640.0,,,,,,,,,,
9617709.0,9370042368.0,,,,,,,,,,
9970631.0,9420208128.0,,,,,,,,,,
10332577.0,8569987072.0,,,,,,,,,,
10694060.0,9540738048.0,,,,,,,,,,
11060263.0,10911810560.0,,,,,,,,,,
11439505.0,11089227776.0,,,,,,,,,,
11828643.0,11482503168.0,,,,,,,,,,
12228698.0,12341160960.0,,,,,,,,,,
12632509.0,12363426816.0,,,,,,,,,,
13038277.0,9985481728.0,,,,,,,,,,
13462032.0,10760810496.0,,,,,,,,,,
13912258.0,13143744512.0,,,,,,,,,,
14383352.0,15819794432.0,,,,,,,,,,
14871148.0,17972224000.0,,,,,,,,,,
15366866.0,19904956416.0,,,,,,,,,,
15870759.0,21527384064.0,,,,,,,,,,
16394067.0,23512020992.0,,,,,,,,,1.4,
16941584.0,26014777344.0,,,,,,,,,1.59,
17516140.0,31389599744.0,,,,,,,,,1.71,
18124346.0,35081187328.0,,,,,,,,,1.94,
18771128.0,41307009024.0,,,,,,,,,2.18,
19450962.0,51967275008.0,,,,,,,,,2.73,
20162338.0,66748907520.0,,,,,,,,,3.24,
20909692.0,87085293568.0,,,,,,,,,3.15,
21691524.0,105591652352.0,,,,,,,,,4.06,
22507674.0,115245899776.0,,,,,,,,,4.6,
23364196.0,126981791744.0,,,,,,,,,5.32,
24259120.0,140474318848.0,,,,,,,,,5.53,
25188298.0,149070692352.0,,,,,,,,,6.03,
26147012.0,160861175808.0,,,,,,,,,7.97,
27128340.0,170193272832.0,,,,,,,,,9.22,
28127724.0,176848732160.0,,,,,,,,,9.31,
29154742.0,178333876224.0,,,,,,,,,10.21,
30208634.0,178066374656.0,,,,,,,,,10.68,
31273538.0,175929573376.0,,,,,,,,,12.83,
32353592.0,,,,,,,,,,15.4,
33428490.0,,,,,,,,,,16.59,
34503776.0,,,,,,,,,,16.43,
35588996.0,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
64907.0,,,,,,,,,,,
65092.0,,,,,,,,,,,
65246.0,,,,,,,,,,,
65426.0,,,,,,,,,,,
65379.0,,,,,,,,,,,
65068.0,,,,,,,,,,,
64732.0,,,,,,,,,,,
64373.0,,,,,,,,,,,
64002.0,,,,,,,,,,,
63657.0,,,,,,,,,,,
63346.0,,,,,,,,,,,
63653.0,,,,,,,,,,,
64676.0,,,,,,,,,,,
65849.0,,,,,,,,,,,
67091.0,,,,,,,,,,,
68417.0,,,,,,,,,,,
69817.0,,,,,,,,,,,
71233.0,,,,,,,,,,,
72589.0,,,,,,,,,,,
73833.0,,,,,,,,,,,
75070.0,,,,,,,,,,0.14,
76227.0,,,,,,,,,,0.16,
77216.0,,,,,,,,,,0.18,
78095.0,,,,,,,,,,0.2,
78955.0,,,,,,,,,,0.21,
79879.0,,,,,,,,,,0.23,
80909.0,,,,,,,,,,0.24,
82035.0,,,,,,,,,,0.26,
83267.0,,,,,,,,,,0.27,
84546.0,,,,,,,,,,0.31,
85710.0,,,,,,,,,,0.32,
86749.0,,,,,,,,,,0.32,
87688.0,,,,,,,,,,0.31,
88512.0,,,,,,,,,,0.31,
89252.0,,,,,,,,,,0.32,
89958.0,,,,,,,,,,0.33,
90575.0,,,,,,,,,,0.32,
91133.0,,,,,,,,,,0.33,
91644.0,,,,,,,,,,0.33,
92127.0,,,,,,,,,,0.34,
92672.0,,,,,,,,,,0.33,
93229.0,,,,,,,,,,0.35,
4685089.0,21508018176.0,,,,,,,,,,
4855502.0,22371942400.0,,,,,,,,,,
5036658.0,21914859520.0,,,,,,,,,,
5229108.0,25056325632.0,,,,,,,,,,
5428911.0,27744129024.0,,,,,,,,,,
5636349.0,31406880768.0,,,,,,,,,,
5851713.0,32980647936.0,,,,,,,,,,
6075305.0,33673998336.0,,,,,,,,,,
6307441.0,36961689600.0,,,,,,,,,,
6532092.0,38819262464.0,,,,,,,,,,
6748544.0,41644912640.0,,,,,,,,,,
6956048.0,42382159872.0,,,,,,,,,,
7153812.0,45863510016.0,,,,,,,,,,
7341005.0,46315954176.0,,,,,,,,,,
7533097.0,41498755072.0,,,,,,,,,,
7730214.0,41740312576.0,,,,,,,,,,
7932490.0,40529502208.0,,,,,,,,,,
8140058.0,37239177216.0,,,,,,,,,,
8354021.0,44097687552.0,,,,,,,,,,
8579951.0,45710110720.0,,,,,,,,,,
8818354.0,49054494720.0,,,,,,,,,,
9069751.0,50306035712.0,,,,,,,,,,
9334686.0,54296928256.0,,,,,,,,,,
9613722.0,60309590016.0,,,,,,,,,,
9901098.0,64989057024.0,,,,,,,,,,
10197065.0,64706424832.0,,,,,,,,,,
10501879.0,67810631680.0,,,,,,,,,,
10815805.0,72643125248.0,,,,,,,,,,
11139114.0,77168877568.0,,,,,,,,,,
11443159.0,80691912704.0,,,,,,,,,,
11726853.0,77359685632.0,,,,,,,,,,
11989069.0,71992139776.0,,,,,,,,,,
12228636.0,69624832000.0,,,,,,,,,,
12444339.0,72859959296.0,,,,,,,,,,
12663847.0,78659584000.0,,,,,,,,,,
12887227.0,82125021184.0,,,,,,,,,,
13114548.0,82689359872.0,,,,,,,,,,
13345878.0,88696750080.0,,,,,,,,,,
13581288.0,89082486784.0,,,,,,,,,,
13825464.0,92462211072.0,,,,,,,,,,
14078649.0,93982973952.0,,,,,,,,,,
14341093.0,98812125184.0,,,,,,,,,,
14613051.0,99962904576.0,,,,,,,,,,
14894786.0,99170082816.0,,,,,,,,,,
15181952.0,110433869824.0,,,,,,,,,,
15474655.0,106852769792.0,,,,,,,,,,
15773001.0,116403142656.0,,,,,,,,,,
16077098.0,129321500672.0,,,,,,,,,,
16387059.0,136522203136.0,,,,,,,,,,
16700599.0,134649167872.0,,,,,,,,,,
17017748.0,136328019968.0,,,,,,,,,,
17354614.0,141645234176.0,,,,,,,,,,
17693856.0,134416834560.0,,,,,,,,,,
18032748.0,141635207168.0,,,,,,,,,,
18369248.0,147492470784.0,,,,,,,,,,
18700684.0,158009442304.0,,,,,,,,,,
19031200.0,162343206912.0,,,,,,,,,,
19363792.0,170709729280.0,,,,,,,,,,
19695358.0,181174419456.0,,,,,,,,,,
20024528.0,169428729856.0,,,,,,,,,,
20349748.0,182678454272.0,,,,,,,,,,
20680658.0,195762241536.0,,,,,,,,,,
21020364.0,192596951040.0,,,,,,,,,,
21364018.0,187954626560.0,,,,,,,,,,
21708488.0,207332556800.0,,,,,,,,,,
22053662.0,226284879872.0,8.455,275.216,41.234,324.905,,,3.623,3.623,,1.103
22403120.0,227834527744.0,6.972,283.876,44.657,335.505,,,3.669,3.669,,1.082
22757014.0,233929097216.0,7.84,290.735,46.699,345.275,,,3.757,3.757,,1.077
23112976.0,243886489600.0,7.619,296.797,52.0,356.416,,,4.429,4.429,,1.227
23472030.0,264721498112.0,9.122,308.011,51.805,368.939,,,3.972,3.972,,1.065
23842804.0,278897360896.0,11.723,278.435,58.544,348.703,,,4.604,4.784,,1.303
24223380.0,292438867968.0,10.278,296.501,63.203,369.981,,,4.572,4.76,,1.22
24612798.0,301570162688.0,8.651,295.186,70.924,374.762,,,4.443,4.686,,1.171
25020592.0,319937937408.0,9.497,297.199,80.708,387.403,,,8.863,9.055,,2.236
25449752.0,340686405632.0,11.826,297.124,85.424,394.374,,,14.769,14.964,,3.582
25875562.0,337656020992.0,11.511,280.828,87.525,379.864,,,15.361,15.565,,3.816
26290258.0,336841146368.0,11.643,290.235,98.514,400.392,,,14.829,15.024,,3.508
26713780.0,357157961728.0,11.009,305.658,102.89,419.557,,,17.052,17.257,,3.863
27146124.0,341466742784.0,13.419,297.309,100.07,410.799,,,22.907,23.111,,5.181
27584138.0,365906460672.0,12.502,319.81,102.89,435.202,,,31.512,31.816,,6.639
28024808.0,371076956160.0,11.145,297.018,112.129,420.292,,,44.771,45.088,,9.485
28471284.0,349782016000.0,10.56,278.526,117.186,406.272,,,43.423,43.701,,9.482
28922768.0,338761515008.0,10.666,265.018,133.135,408.82,,,52.02,52.387,,11.151
29377144.0,350706597888.0,9.68,268.312,143.152,421.144,,,54.463,54.958,,11.212
29832200.0,357844353024.0,7.185,255.453,152.391,415.029,,,58.779,59.146,,12.061
30287120.0,334171439104.0,10.6,237.507,155.697,403.804,,,61.071,61.454,45.304,12.68
30748332.0,358634684416.0,12.109,249.746,168.242,430.098,,,62.186,62.582,49.022,12.22
31216450.0,367893610496.0,13.44,266.58,168.34,448.359,,,64.795,65.133,52.115,12.183
31690790.0,360921169920.0,13.772,268.36,196.639,478.772,,,45.121,45.514,52.5,8.344
32165770.0,338520801280.0,14.903,246.347,206.559,467.809,,,38.995,39.333,50.863,7.478
32637658.0,338751160320.0,12.266,229.973,197.32,439.559,0.0,0.0,52.378,52.802,51.005,10.21
33105766.0,376057921536.0,10.794,240.283,200.918,451.996,0.0,0.0,46.925,47.343,53.854,9.001
33568280.0,416679788544.0,12.168,252.706,217.256,482.131,0.0,0.0,56.671,57.086,56.107,10.132
34027240.0,444780216320.0,8.07,247.78,229.413,485.263,0.0,0.0,70.283,70.589,61.869,12.163
34488696.0,472926748672.0,7.065,261.495,235.831,504.392,0.0,0.0,80.686,81.002,65.622,13.254
34946116.0,461601013760.0,7.414,259.544,262.478,529.436,0.0,0.0,78.371,78.751,67.169,12.475
35389360.0,489406464000.0,7.767,259.824,301.183,568.775,0.0,0.028,66.449,67.189,69.76,10.112
35815968.0,531526418432.0,6.128,275.3,277.551,558.979,0.0,0.043,82.573,83.187,72.462,12.422
36233196.0,554567008256.0,8.237,283.285,296.71,588.233,0.0,0.096,78.288,79.044,74.17,11.372
36653032.0,538270564352.0,9.885,287.107,314.701,611.693,0.0,0.103,63.27,64.209,80.745,9.09
37070772.0,536481038336.0,7.513,264.938,322.967,595.418,0.0,0.103,84.497,85.832,85.25,12.092
37480492.0,515221291008.0,6.157,245.349,302.35,553.856,0.0,0.145,107.465,108.769,86.49,15.745
37885024.0,461203406848.0,4.586,232.869,294.376,531.831,0.0,0.214,104.433,106.339,81.15,15.957
38278164.0,504301027328.0,5.594,237.502,336.29,579.387,0.0,0.226,98.026,101.063,88.14,13.974
38668796.0,552377778176.0,9.52,254.686,368.091,632.297,0.0,0.209,87.782,90.76,95.69,11.786
39070504.0,604065431552.0,10.962,266.664,392.89,670.516,0.0,0.205,97.975,101.106,100.86,12.394
39476856.0,655699017728.0,9.924,281.325,406.505,697.754,0.0,0.198,108.169,111.707,111.4,13.024
39876116.0,718084636672.0,14.36,312.609,427.122,754.091,0.0,0.174,88.279,91.872,110.85,10.198
40273768.0,750663630848.0,17.516,316.196,431.887,765.599,0.0,0.118,87.673,91.641,114.75,9.995
40684344.0,709525635072.0,9.621,302.028,418.356,730.004,0.0,0.103,96.679,100.577,116.3,11.34
41100124.0,784986275840.0,13.472,327.436,420.874,761.782,0.0,0.07,92.593,102.984,119.64,10.475
41520736.0,835970465792.0,14.619,339.912,438.398,792.928,0.004,0.073,86.034,99.221,122.75,9.464
41952364.0,827404779520.0,13.669,360.511,456.642,830.823,0.022,1.014,79.967,96.039,128.69,8.474
42388268.0,847305113600.0,14.939,382.58,460.277,857.796,0.041,1.236,89.316,107.369,132.31,9.101
42824064.0,825981468672.0,15.892,379.916,461.55,857.357,0.043,1.678,87.82,108.166,131.81,8.963
43257064.0,847854960640.0,15.814,387.81,466.526,870.15,0.04,1.598,87.084,108.6,137.79,8.735
43668236.0,828372942848.0,12.189,375.905,482.1,870.194,0.038,1.465,79.649,100.947,139.64,8.026
44054616.0,850482233344.0,12.525,371.477,483.0,867.003,0.044,1.628,84.082,108.847,138.57,8.481
44413592.0,829373284352.0,13.709,354.626,487.021,855.356,0.286,3.738,85.401,111.543,139.79,8.676
44745516.0,,8.124,321.832,465.589,795.546,2.108,13.169,72.501,110.459,133.16,7.818
45036032.0,,10.015,288.195,439.312,737.523,3.531,24.715,62.163,107.077,138.69,7.147
45276788.0,,14.052,358.1,459.341,831.493,5.764,33.853,51.412,108.643,146.68,5.324
45510324.0,,14.399,382.783,456.83,854.012,7.659,36.929,62.283,128.275,143.67,6.222
3574558.0,15777784832.0,,,,,,,,,,
3457344.0,13153102848.0,,,,,,,,,,
3373715.0,13441652736.0,,,,,,,,,,
